10, 2933,2975,3019,2931,3015,2917,2988,3084,3040,3063,2976,3095,3034,3076,2945,2983,2935,2907,2847,2990,2881,2945,2821,2807,2856,2815,2832,2769,2897,2763,2746,2656,2706,2602,2736,2681,2682,2634,2539,2575,2565,2676,2642,2562,2620,2708,2681,2759,2683,2719,2642,2734,2907,2853,2727,2810,2807,2759,2840,2771,2799,2806,2871,2778,2848,2783,2719,2791,2700,2701,2771,2770,2689,2714,2699,2734,2671,2604,2630,2741
11, 1409,1357,1408,1425,1391,1462,1505,1467,1476,1516,1498,1475,1509,1468,1366,1390,1529,1406,1398,1390,1453,1292,1339,1308,1296,1329,1247,1296,1228,1103,1100,1085,1090,1080,1093,1074,1072,1053,996,1109,1137,1091,1180,1099,1219,1157,1160,1279,1279,1256,1310,1382,1351,1388,1359,1396,1377,1347,1365,1395,1361,1356,1374,1391,1269,1355,1348,1333,1399,1287,1369,1273,1393,1363,1326,1345,1281,1287,1294,1261
12, 2855,2982,2942,2966,2947,3040,2977,3004,3216,3050,3078,3130,3087,3101,3189,3071,3092,3066,3058,3021,2933,2937,2857,2729,2607,2397,2285,2155,2124,1885,1719,1627,1502,1449,1322,1329,1269,1320,1389,1369,1357,1492,1618,1754,1945,1905,2117,2224,2412,2403,2642,2569,2634,2786,2804,2851,2807,2911,2876,2869,2878,2879,2887,2803,2886,2881,2770,2832,2770,2804,2788,2760,2675,2746,2774,2814,2617,2675,2701,2629
13, 991,995,957,934,961,985,979,972,988,968,1010,930,998,920,991,930,934,953,969,933,906,1008,1011,1078,1006,1131,1103,1149,1134,1248,1323,1342,1377,1460,1419,1478,1485,1468,1402,1375,1392,1324,1261,1257,1204,1198,1152,1112,1071,981,1039,995,929,947,942,917,872,913,914,880,965,877,911,893,881,901,887,932,970,902,903,880,917,893,888,881,932,837,902,917
14, 2217,2208,2139,2163,2170,2239,2278,2425,2281,2348,2318,2392,2301,2354,2348,2304,2388,2295,2267,2249,2205,1981,1992,1934,1778,1610,1534,1328,1158,988,811,722,617,514,417,388,357,364,399,426,600,618,751,831,1068,1195,1322,1415,1570,1812,1791,1896,1892,2055,2138,2077,2104,2020,2218,2121,2181,2085,2135,2033,2147,2076,2007,2097,2023,2023,2028,1956,1940,1941,1983,1968,1939,1930,1958,1904
15, 4192,4116,4157,4300,4327,4429,4415,4524,4353,4511,4518,4318,4363,4405,4134,4443,4116,4102,4047,3976,3803,3735,3633,3257,3068,3002,2808,2481,2280,2003,1768,1623,1338,1288,1159,1080,1023,1045,1085,1205,1353,1460,1646,1865,2070,2258,2463,2675,2803,3128,3190,3332,3477,3552,3465,3566,3471,3539,3524,3628,3690,3648,3675,3654,3588,3509,3432,3400,3484,3504,3752,3854,3923,3856,3888,3830,3760,3617,3577,3506
16, 2318,2248,2310,2341,2310,2434,2414,2435,2409,2367,2381,2402,2379,2417,2384,2317,2300,2280,2224,2168,2172,2098,2027,1903,1823,1786,1684,1593,1445,1268,1187,1153,1016,935,937,892,854,868,914,913,972,1084,1103,1268,1299,1410,1504,1586,1597,1696,1825,1879,1912,1982,1989,2027,1947,1955,1978,2027,2002,2049,2045,1996,1991,2023,1973,1894,1896,1967,2010,2150,2139,2053,2170,2104,2108,1972,1993,1979
17, 851,933,967,926,954,1002,944,980,963,998,999,963,995,894,968,916,940,889,839,925,804,875,858,814,816,792,641,687,602,598,608,527,476,474,434,422,439,414,439,448,461,500,509,549,572,598,638,643,672,741,752,784,737,781,786,797,827,820,811,830,834,770,785,784,795,760,861,735,742,805,826,865,856,886,888,850,940,836,855,850
18, 201,256,251,263,283,239,256,262,277,231,242,258,234,259,229,224,227,244,261,234,217,227,212,215,208,177,178,192,166,155,128,144,139,126,134,125,145,119,129,146,132,158,165,133,154,163,157,178,189,188,185,191,206,219,195,191,238,211,229,200,233,236,235,195,219,202,213,203,174,185,216,217,234,224,251,232,198,243,213,230
19, 28,31,29,33,33,36,37,37,30,41,27,36,42,30,36,25,33,26,31,32,29,33,27,33,30,18,20,22,21,24,30,32,28,27,21,31,21,21,27,23,23,24,22,29,17,26,28,17,29,31,35,25,31,23,35,30,24,25,35,19,26,34,29,27,25,25,25,27,30,30,35,25,29,31,27,31,21,33,31,28
20, 21,9,4,14,10,13,15,7,11,10,13,13,12,14,11,12,8,16,16,14,11,7,6,11,12,7,4,9,9,13,10,11,10,11,14,8,7,11,15,4,7,15,6,10,10,12,8,10,11,14,10,9,13,10,10,5,6,10,9,15,17,8,13,13,9,12,11,6,12,5,10,11,19,12,9,13,7,11,13,7
